YYYY/MM/DD	HH:mm:ss	Type	Level	Origin	Message
2015/04/13	20:59:13.317484	Error	104	ValuePool	VP_dms1 Prod.: DMS_Logger at dms1 with IP 192.168.75.50 port 59062: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:13.318024	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 45607: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:13.349566	Warning	0	ValuePool	VP_dms1 Cycl.: DMS.DMS_Frontend.ADAR1 at dms1 with IP 192.168.75.50 port 56949: Cleanup Prod.
2015/04/13	20:59:13.350178	Warning	0	ValuePool	VP_dms1 Cycl.: DMS_Logger at dms1 with IP 192.168.75.50 port 59062: Cleanup Prod.
2015/04/13	20:59:14.341335	Information	1007834279	DMS.DMS_Frontend.ADAN1	[Filedump-Storage - Stop] Filedump-Storage terminates it's execution after 15735200ms
2015/04/13	20:59:14.341563	Information	269640418	DMS.DMS_Frontend.ADAN1	[Main - Stop]  terminates it's execution after 15735189ms
2015/04/13	20:59:14.968980	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 41632: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:14.970049	Error	104	ValuePool	VP_dms1 Prod.: DMS_Logger at dms1 with IP 192.168.75.50 port 35357: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:14.970682	Error	104	ValuePool	VP_dms1 Prod.: DMS.DMS_Frontend.ADAN1 at dms1 with IP 192.168.75.50 port 45174: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:14.971195	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 38630: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:14.971707	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 59421: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.070003	Warning	0	ValuePool	VP_dms1 Cycl.: DMS.DMS_Frontend.ADAN1 at dms1 with IP 192.168.75.50 port 45174: Cleanup Prod.
2015/04/13	20:59:15.070947	Warning	0	ValuePool	VP_dms1 Cycl.: DMS_Logger at dms1 with IP 192.168.75.50 port 35357: Cleanup Prod.
2015/04/13	20:59:15.398829	Information	269640418	DMS.DMS_Frontend.ADAC1	[Main - Stop]  terminates it's execution after 15741818ms
2015/04/13	20:59:15.398949	Information	1007834279	DMS.DMS_Frontend.ADAC1	[Filedump-Storage - Stop] Filedump-Storage terminates it's execution after 15741835ms
2015/04/13	20:59:15.407349	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 50264: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.408352	Error	104	ValuePool	VP_dms1 Prod.: DMS_Logger at dms1 with IP 192.168.75.50 port 44960: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.408975	Error	104	ValuePool	VP_dms1 Prod.: DMS.DMS_Frontend.ADAC1 at dms1 with IP 192.168.75.50 port 58840: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.409611	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 34268: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.410283	Error	104	ValuePool	VP_dms1 Appl.: App at dms1 with IP 127.0.0.1 port 52769: 1-104 | [WPI_TCPIP: Receive 3442]: Connection reset by peer; Can't decode data
2015/04/13	20:59:15.475313	Warning	0	ValuePool	VP_dms1 Cycl.: DMS.DMS_Frontend.ADAC1 at dms1 with IP 192.168.75.50 port 58840: Cleanup Prod.
2015/04/13	20:59:15.476004	Warning	0	ValuePool	VP_dms1 Cycl.: DMS_Logger at dms1 with IP 192.168.75.50 port 44960: Cleanup Prod.
2015/04/13	20:59:16.918986	Information	269640418	DMS.DMS_ExternalDeviceMonitor	[Main - Stop] Stopping
2015/04/13	20:59:19.563914	Information	0	ValuePool	VP_dms1 Cons.: ErrorLogger at dms1 with IP 192.168.75.50 port 34932: Terminated
